owner,title,status,priority,ref_app_count,ref_public_app_count,ref_public_maptour_count,public_total_refs,risk_score,recommended_action,url
glazou2,Test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=cb8e430cc67e4c4ea4a84977646cf896
StoryMaps,Red List point map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c76ed088d50745bf8327c93132165687
StoryMaps,Red List species map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=892ef364a00543f08f961b70eb210535
acarroll73,"Refugee camps in Dolo Ado, Ethiopia",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e96fa88c9fc64512a4a45663c694c791
StoryMaps,Refugees: Country of Asylum,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5fa9df176473421f9463a26b73c99063
StoryMaps,Refugees: Country of Origin,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a5f45f0b56fa48f8b31b417434aef029
StoryMaps,Regional Climate Resilience,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c01d9139824648669659aa927f2e0943
StoryMaps,Renewable Electricity Generation,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f982f6124595416c949f40e7c9707da2
StoryMaps,Renewable electricity in depth - non-hydro,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b612163ac1384afead6544c3feadf9ce
StoryMaps,Rescue Centers strive to interrupt the illegal transport of Slow Lorises,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2ae310e4ed24490abd1272e2e6ecdb60
StoryMaps_services,Rhino poaching incidents in South Africa,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a63e4640f3c4499faee32811c85e82b5
StoryMaps_services,Rhino poaching incidents in South Africa-2010,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bcb49fbef50547bc88c5cc4009a5d473
StoryMaps_services,Rhino population-AGOL services,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6090e728ba1a4807a17cd5b7ae5643b7
StoryMaps,Richest And Poorest,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=23c60afb8586424593a16be4dbb24943
sabinebarrera,Riverside_SR,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ef9335ed22ad491b86a05299bc6b93e1
sabinebarrera,Riverside_SR-TempCopy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3c4c1022e2f44673b30897edfbbc54ac
sabinebarrera,Riverside_SR-TempCopyBrokenBasemapUrl,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7c65f5ef5baf46a6b1d52470df63f0e0
StoryMaps,Roadtrips- USA,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a7228aff1da448de8b03da9dcacf7d8f
acarroll73,Roots & Shoots Projects,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=05721222e4b14e1787663f4f1f835c4b
acarroll73,Roots & Shoots Projects-NG Basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=85c5604123434d8bb62985e53d83986f
acarroll73,Roots & Shoots Projects-World Topo Basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=fa2b4fbc0029499fbd880337d59abac4
StoryMaps,Rupert Snap2Map test 4 Not working well Android,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e5d4a7470b1d41c096913cfe543939d8
storymapslegacy,Russian Terrorism,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b47ed7163e404617bf02dd21296c2b67
StoryMaps,Russians in Crimea-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f079460d4a1646b583d5dc226da292e5
sabinebarrera,Sabine Test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d5ab6ac029ed414bb8fd86249ac161cd
StoryMaps,Same-Sex Marriage Acceptance Index,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=679bd95e2a26491b99433f6ae10981f5
StoryMaps,Sample Countdown Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=caca75ada5f14f1dad84a560db831a50
StoryMaps,Sandy Damage Estimates,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9b121165b47447c4a8a534807bf8c812
StoryMaps,Sandy Storm Surge,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a26ff868c6034672b7d1b8e9e1611cc1
glazou2,SCALEVIS,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ff81fa897f234095b82bd1f44759e1a8
acarroll73,Sears and Kmart Closings vs. Retail Spending Patterns,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=fd84b2c8a0a64ed6b89410f4618edd09
sabinebarrera,Secure_MapService,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=99923a55ab1943fab860e6f7b424694d
glazou2,Test - Project Web Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ccb17383006b4f7fa897549b0ac3f6d7
StoryMaps,test greg,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d44a77219a6d46528cf12f591c1542b0
StoryMaps,Test map for Collector app,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b8622dd3845c44d293ee50f579e1a777
StoryMaps,Test MapBuilder Web Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6c67eda4630c4a4387567c0567c62282
StoryMaps,Test webmap of FL zip codes shapefile,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e8302782bf1847f6bb40ba21f4288fd3
glazou2,test wms,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=45ccd363fcce478ba3317685e0625b84
glazou2,TEST-EXTENT-ISSUE,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=89d8ccaeb25f4f6aad0b855ceb9c0dd0
glazou2,TEST-ISSUE-ZOOM,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4f4cb668d998430d87147642e3bb67a4
glazou2,testdynams,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9199e266167248f5a0bf598bf0ac5655
glazou2,TestGreg_dispatchers,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a55d71e613f64b45bbcadf27dda737d9
glazou2,TestGreg_workers,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=06131a1e95aa4b03b0c91891df43f98c
StoryMaps,testsharing1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8113e87ab81a45c5b1249be8adc4fd43
StoryMaps,Thanksgiving - Albers composite,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1ae7aa88604247db9896ca610a33e57e
StoryMaps,Thanksgiving Cranberries,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f72874f3ef154bddbbb7492786259eae
StoryMaps,Thanksgiving Grean Beans,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4ab7cabf02a2421f951b39941ae16ab4
StoryMaps,Thanksgiving Sweet Potatoes,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f959446292c14d8cae1420191f2f18be
StoryMaps,The Best and Worst Counties for Adult Obesity and Diabetes-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e9219f8415f343ff9452a7c5e4886364
StoryMaps,The Cellular Explosion,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bad21f9519424457b88c501af453ca9a
StoryMaps,The Center of the World,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=eeec219c7c8148fcb8673f6033ac7bbf
StoryMaps,The Great Miami Hurricane - 1926,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=be6253ba32ce4258b3c06a03ae4af65d
StoryMaps,The Great New England Hurricane - 1938,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a54162344af148dcafd0ce48e958fd6b
StoryMaps,The linked burdens of obesity and diabetes - duplicate,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=daad45eed06a4482a3003b73f9257f38
StoryMaps,The linked burdens of obesity and diabetes-version 1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=75039404fce44f8488ace0663e4b19f5
skitterman,"The Most Beutiful Places on Earth, Pt. 1",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c10d8b15b62a4849bb95b0f5d1e0fe2a
StoryMaps,The most polluted cities in America,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=45eaa2b3056a49169d4cc6f79bf2b4b3
acarroll73,The Nat Geo Basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=41d2d84b410e4e1db3e2c8c29f013a5d
skitterman,The ocean for fun,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d1e4ce382e4840808c9f2586eb65fc40
acarroll73,The Persistent Plague of Urban Unemployment,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bc66268444744e058d7e3a146d86f145
StoryMaps,The Sochi Winter Games: Coastal Cluster,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=40f95d64b1e64aba9215e5b524e67601
StoryMaps,The Sochi Winter Games: Events and Venues,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b1b18cd4a530428db1cccb0d5b3bfd6c
StoryMaps,The Sochi Winter Games: Locator,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c103265dcf1a45079892235d114545a5
StoryMaps,The Sochi Winter Games: Mountain Cluster,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8b26d58197cf49e6866275f53886f44c
StoryMaps,The Sochi Winter Games: Venues by Sport,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1aa35af098b6463d811ca27af0994357
acarroll73,My life in maps: work in progress,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=85998bfbed9e4682ab7b1a16c32ac9e2
StoryMaps,My new swipe demo,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7364928d010a4630a37dccf478927c1a
StoryMaps,My SL,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e5d45086b29145b180d488cebf5529c2
skitterman,My Title,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1595c6370e704278839fd80c78c9afb2
acarroll73,My UNESCO World Heritage Sites,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b23b7b9be44e4d8c8284bcf9575b91eb
StoryMaps,My walk to work,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d546d73b0b644948be6ebe6fd4d88083
acarroll73,National Geographic Giant Maps,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=77ce2c84d32e4d2595b57f36ee7b72de
acarroll73,National Geographic World Map (Latest Prototype)-,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=af01342f3a704f8c952e0733e23d140e
acarroll73,National Geographic World Map (Latest Prototype)--JJV Level 10 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0d0cd7d1e96349f994e550f295788d15
acarroll73,National Geographic World Map (Latest Prototype)--JJV Level 5 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8dd1e2837b664d0fad9f86cf43ff0671
acarroll73,National Geographic World Map (Latest Prototype)--JJV Level 8 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5489749d3cdf4c74a19d180315737f14
acarroll73,National Geographic World Map (Latest Prototype)--JJV Level 9 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0acd0290a3b143c2a21cb268dbc1f766
acarroll73,National Geographic World Map (Latest Prototype)--Layer 7 JJV Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ed7e94f0511e4bca95021f2574fca45a
acarroll73,National Geographic World Map (Latest Prototype)-JJV Level 2 Edit-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=637ebc41cb6d4f3a8755bf0d4a9005f7
acarroll73,National Geographic World Map (Latest Prototype)-JJV Level 3 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5ae842b72f484b80ac8cca72febecdf7
acarroll73,National Geographic World Map (Latest Prototype)-JJV Level 4 Edits,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ac394024ebce4f688dd30a70d96512ed
acarroll73,National Geographic World Map (Latest Prototype)-JJV Level 6 Edit,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6e91ac0f94b645288f25d7e7f7810bca
StoryMaps,National Monuments-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0cef20f99d72431dac67aaa3b5a2689e
StoryMaps,National Wilderness Preservation System,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5ee741dc610045b69fefd565ee0dc7bf
acarroll73,National Wildlife Refuges,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=cc84e254e78d4f958c7ee0e9c8676a5f
StoryMaps,National Wildlife Repository,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bcb467174ce54691b547ab4f0c2dd148
acarroll73,"Natural Earth layers, etc.",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7197ad0751504b68bad6df0267d25083
StoryMaps,Natural Landscapes of the U.S.,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=417f634b9812400f9327538e05054be3
StoryMaps,NaturalEarth basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0184394ca4884b09aedf76379b046524
StoryMaps,NaturalEarth basemap - Web Mercator,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7cbe5985f28c4ea68e5ff5eff413e83f
acarroll73,NCAA Football Fanbases-Chris Olsen,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=adb65176103d4ee687c98aa6d5c8b586
StoryMaps,New Cities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bb7e788f230d463a87914a5d87048f78
acarroll73,New Madrid and other historical earthquakes,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=aabd3cf9459f4ca9af77bfd1475284b4
StoryMaps,New Madrid and Other U.S. Historical Earthquakes,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1a29ea23fe044290a51547fc06ac5fcf
acarroll73,New Madrid and Other U.S. Historical Earthquakes,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=55e9b5b544ac490ca1bcc2f78a50c760
acarroll73,New Madrid Earthquake Accounts,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1beb8f9352b44ce2a7c5c9b1046ff981
StoryMaps,New York City 1836 copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a0f13f4e130044519cc627b3dd771cac
acarroll73,New York City Place Matters,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=50ece17e29ef4f22baec8a0db06008a7
StoryMaps,New York City Place Matters - final webmap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=df2a8ff0742d44dda1a5f15b9de67e19
StoryMaps,New York City Place Matters - final webmap-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3c9ab7258c8e453e8021e31dccd37a2f
acarroll73,New York City's Places that Matter-Basemap&Symbol experiment,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=238c73f216a642138c3761f41e6352ff
acarroll73,USA Poverty Rates,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9c90766ea11848a190fd99bf778e3989
FedGISContent,USA Soil Survey - SD,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=24e1779461844c33b14dc9220566d117
StoryMaps,USDA Farmers Markets,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a95d91e8e8394c7db6850534c04de288
FedGISContent,USGS Historical Map and Faults,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=44317e50f7a54c268ff0a357fc38100c
glazou2,USGS Shale Gas Basins and Plays-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c0b0754e00064c62a36e52a7321e446a
StoryMaps,"Vacancy Rates for Owned Homes: U.S. States and Metropolitan Areas, 1995 - 2011",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=024ca75eb4c74742807f8690dd80c9cb
StoryMaps,"Vacancy Rates for Owned Homes: U.S. States and Metropolitan Areas, 1995 - 2011 - Revised",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3b532924c8094fd9aca038fdc423e76c
StoryMaps,"Vacancy Rates for Rented Homes: U.S. States and Metropolitan Areas, 1995 - 2011",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c7e015e30f6c42e39a0106d0bf540d7a
StoryMaps,"Vacancy Rates for Rented Homes: U.S. States and Metropolitan Areas, 1995 - 2011 - Revised",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=025c2e64ffdb4e81a63297807994755b
sabinebarrera,Vancouver - Buildings,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=40fb22d1a24946d1b29b77c892c8f55e
sabinebarrera,Vancouver - Buildings - No Address,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ff536e8f80964f14b1468e0cf38d93de
sabinebarrera,Vancouver - Water Main,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=075a80b8d8bb4236b850a02959f191f6
sabinebarrera,Vancouver Assessments,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a334a48e2ed74c968b94b65785060350
sabinebarrera,Vancouver_MS,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=088d8d78fc524ef8bd8734fdd3da81aa
acarroll73,The United Counties of Baseball 2011 on Canvas base,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=43b0b373f6874139aef97c180399a21a
StoryMaps,Venues by Sport Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3ccbc48772aa4122b16389ce18d2eae7
StoryMaps,Vermont Farmers Markets,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=096e0e1b53774eed8f1ce45c380e0988
FedGISContent,View 5 - Faults of Yucaipa,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c0006f89c2d4478198aed93422f63475
FedGISContent,View 6 - Global Faults,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8a52ef5cdd2d452aa0e607a3db8d558b
FedGISContent,"View 7 - GAP Landcover, Columbia, South Carolina",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=66883999f2ac40a485d7c6ad430ccf41
FedGISContent,View 8 - The Sand Seas of the Namib Desert,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6bcb82f2f65a43d7b954721b2d015d34
StoryMaps,"Visiting Rice University, March 2017",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4eafcf40f3da42fb8075030388a1dc06
acarroll73,Voyage of the St. Louis,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b33fcf9c36c949f88cf15b6eb9b0f247
acarroll73,Walking Tour of the National Mall,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7ee09d25dd7846e5844e7f43e6caab49
StoryMaps,Washington DC 1851 and Today,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e0f3d25505f14357a55b90fda715e5dc
FedGISContent,"Washington, DC Pop Change",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=78cb4cd92ce84dfca4354f2a57c1cef2
StoryMaps,Water Management,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=11b568b59ad84fe8804af8a1e0adad80
acarroll_storymaps,Water Use Efficiency,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5e3625c219924889b49b6591084fab8d
StoryMaps,Watersheds and imperiled species,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e12f664a022944bd82cd01e55c758225
sabinebarrera,WATS Projects,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8b027a306e154770986a3298c855cb1c
StoryMaps,WCS range map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d93dda0c88b746ee9ee466681063fd3d
StoryMaps,WCS range map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=50a6957ba915484588d21a653038f60d
StoryMaps,WCS range map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=fe11057a9f274ca28d9966b6cf49fe72
StoryMaps,WCS range map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a78e9e3f4407447d8e73607bcd4fc744
StoryMaps,Web Map for Editing Malls,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a3896a45851548a090712a89be6ae223
acarroll73,Where do People Live?,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=10c64edff010407aa767a8c799c8af1c
StoryMaps,White House Maker Faire Honored Makers,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1e2784f61e604ae8b83627e57084cbbe
StoryMaps,White House Maker Faire: Exhibitors and Honored Makers,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=beb7ad903eb8459c92165f1916c5375d
